3.124999999999999653e-02 1.122972351449934969e+01 1.661794371134664772e+01 1.813162693386719582e+01 1.956749857327671904e+01 2.185276974528940386e+01 
3.249999999999999417e-02 1.055101836346175226e+01 1.592973723520971596e+01 1.743301780040012972e+01 1.886306842984359378e+01 2.116834272552781115e+01 
3.374999999999999528e-02 1.055776279051475264e+01 1.590465405905973384e+01 1.740012719838215816e+01 1.882578737112120137e+01 2.114580098249171769e+01 
3.499999999999999639e-02 1.125184634409136741e+01 1.655122952501651312e+01 1.804060461421993367e+01 1.946335313153898028e+01 2.179319563661880110e+01 
3.624999999999999750e-02 1.193737703633164848e+01 1.720406055675087131e+01 1.868756467487464690e+01 2.010777055436779293e+01 2.244172913005468928e+01 
3.749999999999999167e-02 1.193072186895053122e+01 1.718900696406596040e+01 1.866457866145283262e+01 2.008170512939457097e+01 2.241551886276720396e+01 
3.874999999999999278e-02 1.122573619623207364e+01 1.649599911821380260e+01 1.796329267543532637e+01 1.937703602081332477e+01 2.170743997733835329e+01 
3.999999999999999389e-02 1.051944564507576985e+01 1.578927806317756399e+01 1.725049620880406209e+01 1.866177462672922616e+01 2.098761181793317476e+01 
4.124999999999999500e-02 1.050404789389411064e+01 1.574522923881736958e+01 1.720305828343282428e+01 1.861334453988751392e+01 2.093493170127761616e+01 
4.249999999999999611e-02 1.117035129546740535e+01 1.637428595432278300e+01 1.783095216274821482e+01 1.924166971200988741e+01 2.156019918732138763e+01 
4.374999999999999029e-02 1.183187047285151117e+01 1.701297717911983298e+01 1.846885454855526021e+01 1.988054340058813096e+01 2.219671593778039309e+01 
4.499999999999999140e-02 1.180884356011671699e+01 1.698691216659063130e+01 1.843999520155776040e+01 1.985242409841733036e+01 2.216853471018725585e+01 
4.624999999999999251e-02 1.108286935662622774e+01 1.628392706480159902e+01 1.773435710613338401e+01 1.914724625695090410e+01 2.146661538977130590e+01 
4.749999999999999362e-02 1.035641922831235640e+01 1.556800022503109560e+01 1.701716721469349380e+01 1.843126360203897107e+01 2.075967926846920264e+01 
4.874999999999999473e-02 1.032556677002643397e+01 1.551475148987815444e+01 1.696627819260156755e+01 1.838307311497356622e+01 2.072624666939763571e+01 
4.999999999999998890e-02 1.097449507557830550e+01 1.613739029671978997e+01 1.759347636109212942e+01 1.901388651044107192e+01 2.137816242468349159e+01 
5.124999999999999001e-02 1.162358895342405596e+01 1.677416326733551699e+01 1.823473060047848548e+01 1.965864893525512969e+01 2.204915124021460571e+01 
5.249999999999999112e-02 1.159401441094784069e+01 1.675002647126770228e+01 1.821241982734312259e+01 1.963875341141578090e+01 2.206164388095254125e+01 
5.374999999999999223e-02 1.086157028990227147e+01 1.605058621235400551e+01 1.751429557946611126e+01 1.894162168268018220e+01 2.140352178141117889e+01 
5.499999999999999334e-02 1.012911314626858683e+01 1.533806653508347750e+01 1.680361493995022570e+01 1.823145050437392811e+01 2.074087148511848255e+01 
5.624999999999999445e-02 1.009416894276333032e+01 1.528840527673148486e+01 1.675828416811874177e+01 1.818675815059560819e+01 2.075149001549189975e+01 
5.749999999999998862e-02 1.074132641431867796e+01 1.591642384599153992e+01 1.739169926833850610e+01 1.882038514199452095e+01 2.144796132630819585e+01 
5.874999999999998973e-02 1.139300290587917530e+01 1.656153137677324239e+01 1.804077107014767023e+01 1.946835241778159187e+01 2.216441674384733673e+01 
5.999999999999999084e-02 1.136803567373667434e+01 1.654758060210725645e+01 1.802691960967371188e+01 1.945126336040249981e+01 2.222203307900092994e+01 
6.124999999999999195e-02 1.064275145699674852e+01 1.585767146236043779e+01 1.733514332316807938e+01 1.875441013338871699e+01 2.160599935252090020e+01 
6.249999999999999306e-02 9.916345693192136324e+00 1.515211932371224890e+01 1.662705687729792814e+01 1.804059059235851947e+01 2.098046600455215582e+01 
6.374999999999998723e-02 9.885425045324968352e+00 1.510698572080930191e+01 1.658097004693528120e+01 1.798915547213153943e+01 2.102315904123572210e+01 
6.499999999999998834e-02 1.053959544842779295e+01 1.573890011628921926e+01 1.721201840670978811e+01 1.861526595450131083e+01 2.174788736914692322e+01 
6.624999999999998945e-02 1.120042986034699695e+01 1.638826149992981840e+01 1.785860580870628667e+01 1.925687347706299946e+01 2.248949829216525131e+01 
6.749999999999999056e-02 1.118354303996624921e+01 1.637802961501205345e+01 1.784166057920728932e+01 1.923456463404063044e+01 2.256806088720210823e+01 
6.874999999999999167e-02 1.046784770661143504e+01 1.568962456421930618e+01 1.714446423787341445e+01 1.853239778025697149e+01 2.196654502376921414e+01 
6.999999999999999278e-02 9.747679312814623742e+00 1.498149584037084558e+01 1.642737392240308480e+01 1.781216754188857720e+01 2.134693424967537823e+01 
7.124999999999999389e-02 9.719771609386452127e+00 1.493033038195938644e+01 1.636964531108892018e+01 1.775440401622945430e+01 2.138684987332146292e+01 
7.249999999999999500e-02 1.037715146007106526e+01 1.555499244881637644e+01 1.698888691634216386e+01 1.837674255710051696e+01 2.210170954834781298e+01 
7.374999999999998224e-02 1.104178545651663335e+01 1.619759859709911254e+01 1.762544996446578338e+01 1.901918333160515573e+01 2.282754865822981571e+01 
7.499999999999998335e-02 1.102848302091802069e+01 1.618077980950904049e+01 1.760037340208352319e+01 1.900225395149855956e+01 2.288428266264857314e+01 
7.624999999999998446e-02 1.031455829580044536e+01 1.548474915387162554e+01 1.689544518728567368e+01 1.830845188071958063e+01 2.225391251386700375e+01 
7.749999999999998557e-02 9.593150196072530278e+00 1.476677054475126205e+01 1.617026847327320738e+01 1.759843734757884093e+01 2.159830485436862091e+01 
7.874999999999998668e-02 9.562422605655511276e+00 1.470464108472031839e+01 1.610514291162033018e+01 1.755343220527318948e+01 2.159709580503510651e+01 
7.999999999999998779e-02 1.021480365048988759e+01 1.531873665777014182e+01 1.672047535182369415e+01 1.819325724467602257e+01 2.226932605647155583e+01 
8.124999999999998890e-02 1.087603779010348859e+01 1.595481087182874980e+01 1.735799088842683346e+01 1.885848757897503347e+01 2.295479634064387398e+01 
8.249999999999999001e-02 1.086120849000092292e+01 1.593498014219008674e+01 1.733893107830729363e+01 1.886955286817454081e+01 2.297504172105104558e+01 
8.374999999999999112e-02 1.014528577684095723e+01 1.523859618747108335e+01 1.664377640249347223e+01 1.820609403585134345e+01 2.231249087797418440e+01 
8.499999999999999223e-02 9.420614516045056064e+00 1.452060249597406205e+01 1.593131174893805380e+01 1.752792343272672682e+01 2.162903804647071127e+01 
8.624999999999999334e-02 9.387029773213726003e+00 1.446080013979169010e+01 1.588185737547252785e+01 1.751554244100493918e+01 2.160584180902609219e+01 
8.749999999999998057e-02 1.003739756291959928e+01 1.508126056011754557e+01 1.651791907163227435e+01 1.818987256243307726e+01 2.226358864090084211e+01 
8.874999999999998168e-02 1.069995930394838446e+01 1.572956927035147778e+01 1.718217889850982871e+01 1.889198245498317164e+01 2.294282506145639289e+01 
8.999999999999998279e-02 1.068803074715762058e+01 1.572765202065829193e+01 1.719478367833815469e+01 1.894095063025217840e+01 2.296356857142109220e+01 
9.124999999999998390e-02 9.977508161577489432e+00 1.505227976429881132e+01 1.653431551492405305e+01 1.831369987138865341e+01 2.230483680596226037e+01 
9.249999999999998501e-02 9.258528459314320003e+00 1.435724019390497119e+01 1.585719292605647723e+01 1.766789782982159807e+01 2.162561674211574569e+01 
9.374999999999998612e-02 9.231079825317799248e+00 1.432221460755822662e+01 1.584332635964585911e+01 1.768365426200624668e+01 2.160562178649899323e+01 
9.499999999999998723e-02 9.891221741360119779e+00 1.497085826779782280e+01 1.651577496613074558e+01 1.838291222486401821e+01 2.226556015925607568e+01 
9.624999999999998834e-02 1.056681379756984107e+01 1.565121266079367857e+01 1.721772979312119034e+01 1.910737504698631639e+01 2.294607951904183452e+01 
9.749999999999998945e-02 1.056642678309474093e+01 1.568409648764219178e+01 1.726794505704299709e+01 1.917519645877068513e+01 2.296636607877213265e+01 
9.874999999999999056e-02 9.873869312437857815e+00 1.504345847480627896e+01 1.664239160522764394e+01 1.856164791567156414e+01 2.230421963739340185e+01 
9.999999999999997780e-02 9.172485015077159076e+00 1.438132454023354079e+01 1.599547783348275587e+01 1.792303180873504331e+01 2.161815742583907252e+01 
1.012499999999999789e-01 9.158015485937239575e+00 1.437707203037759740e+01 1.600689980130897538e+01 1.793989495947353774e+01 2.158926519573894964e+01 
1.024999999999999800e-01 9.838528760888531011e+00 1.505528275672960881e+01 1.670077920994898335e+01 1.863620087417082871e+01 2.224112426300128220e+01 
1.037499999999999811e-01 1.053505202511229655e+01 1.576404140645539798e+01 1.742184365836583382e+01 1.935557646932296194e+01 2.291676976200661642e+01 
1.049999999999999822e-01 1.055177579342155880e+01 1.582429823150991766e+01 1.748751150778265284e+01 1.941519045639156715e+01 2.293648179298041612e+01 
1.062499999999999833e-01 9.884110374424651013e+00 1.520762237807077355e+01 1.687270050120259413e+01 1.879010686260965812e+01 2.227751261224374346e+01 
1.074999999999999845e-01 9.206083798891583569e+00 1.456454219410813877e+01 1.623090821777345383e+01 1.813594270807433873e+01 2.159782098292198427e+01 
1.087499999999999856e-01 9.208020238341120489e+00 1.457464209576568415e+01 1.624253373295651315e+01 1.813413184793679633e+01 2.157904478494966227e+01 
1.099999999999999867e-01 9.911753810605553383e+00 1.526440858020442093e+01 1.693342774757966751e+01 1.881085819143934756e+01 2.224599777499406628e+01 
1.112499999999999878e-01 1.063176607393842588e+01 1.598271844301001288e+01 1.765014005389059903e+01 1.951140888011212127e+01 2.294254306936646870e+01 
1.124999999999999889e-01 1.066603034262920602e+01 1.605035616908676843e+01 1.771044064770019943e+01 1.955325492632638174e+01 2.298819335417073972e+01 
1.137499999999999761e-01 1.002195904751308220e+01 1.543805193550715416e+01 1.708797307080899230e+01 1.891052407407576297e+01 2.235805328393036362e+01 
1.149999999999999772e-01 9.364064979289706159e+00 1.479516783066902441e+01 1.643561761401061005e+01 1.823809068689972435e+01 2.170829005051333382e+01 
1.162499999999999784e-01 9.378781207880324544e+00 1.480184531592897734e+01 1.643452777768701978e+01 1.821805057983198495e+01 2.172016894079317595e+01 
1.174999999999999795e-01 1.009783049149876533e+01 1.548666191143380466e+01 1.711238097308948269e+01 1.887838921520804902e+01 2.241927148465450159e+01 
1.187499999999999806e-01 1.083217887253064937e+01 1.619973498742841045e+01 1.781730480440658226e+01 1.956581873030049579e+01 2.315014516108212561e+01 
1.199999999999999817e-01 1.087610329237280204e+01 1.626186655020038430e+01 1.786714176263530618e+01 1.959782253025057486e+01 2.323152082822491948e+01 
1.212499999999999828e-01 1.024288121186002343e+01 1.564280662003417888e+01 1.723433659887519909e+01 1.894721507568526420e+01 2.263631285118907854e+01 
1.224999999999999839e-01 9.591667989958938989e+00 1.499091385968343104e+01 1.657075976142217399e+01 1.826782892143757309e+01 2.201864491778511379e+01 
1.237499999999999850e-01 9.608640345952066397e+00 1.498679397022873871e+01 1.655797826410784168e+01 1.824210675165900497e+01 2.205890118326633598e+01 
1.249999999999999861e-01 1.032741948449103653e+01 1.566075367456716272e+01 1.722525610988333256e+01 1.889940507727884622e+01 2.278246921921606472e+01 
1.262499999999999734e-01 1.106049583051588847e+01 1.636419062414740466e+01 1.792197304869468866e+01 1.958769502751121294e+01 2.353339493331587562e+01 
1.274999999999999745e-01 1.110292449948858007e+01 1.641787166497341488e+01 1.796581837235521917e+01 1.962423134087612908e+01 2.362826719130498887e+01 
1.287499999999999756e-01 1.046501105184622560e+01 1.579039159176754659e+01 1.732804843847316079e+01 1.898033812190558578e+01 2.303656239709809839e+01 
1.299999999999999767e-01 9.806018487773245695e+00 1.512914605831083570e+01 1.665937387211049270e+01 1.830864412280586251e+01 2.240943705400309582e+01 
1.312499999999999778e-01 9.815244304103380557e+00 1.511502847363297519e+01 1.664160466912849046e+01 1.829170903338165033e+01 2.242588689346622743e+01 
1.324999999999999789e-01 1.052131758926436511e+01 1.577979828743493051e+01 1.730550807575982120e+01 1.895995298031144927e+01 2.311198616466973732e+01 
1.337499999999999800e-01 1.124258788221940897e+01 1.647631888936874489e+01 1.800162795731525023e+01 1.966237908155527947e+01 2.381279871775453572e+01 
1.349999999999999811e-01 1.127676795966071310e+01 1.652536162927902907e+01 1.804744365985732557e+01 1.971572477907773902e+01 2.384556402672422948e+01 
1.362499999999999822e-01 1.062708419594162734e+01 1.589418378331957094e+01 1.741303528849860882e+01 1.908951635403428071e+01 2.318058185175639707e+01 
1.374999999999999833e-01 9.955341666196556361e+00 1.522918313245357957e+01 1.674780794394405703e+01 1.843474738679670821e+01 2.247027058182187886e+01 
1.387499999999999845e-01 9.954528545713992926e+00 1.521143733394639419e+01 1.673355199866396248e+01 1.843346172583288123e+01 2.239692320830033267e+01 
1.399999999999999856e-01 1.064732005292737149e+01 1.587388070056782219e+01 1.740221543765099455e+01 1.911666270163218329e+01 2.299216915710617926e+01 
1.412499999999999867e-01 1.135780680111307994e+01 1.657066974185409336e+01 1.810522174686263241e+01 1.983380857773910932e+01 2.360591341423997136e+01 
1.424999999999999878e-01 1.138693542562351801e+01 1.662203432417666704e+01 1.815994347244691198e+01 1.990046125004601052e+01 2.355882420096328289e+01 
1.437499999999999889e-01 1.072971100673917810e+01 1.599448814475445246e+01 1.753414542290248335e+01 1.928466186845408004e+01 2.282306476944193108e+01 
1.449999999999999900e-01 1.005035210236416710e+01 1.533272059973003287e+01 1.687605549848468911e+01 1.863520823198756915e+01 2.205214331175769615e+01 
1.462499999999999911e-01 1.004351998474636964e+01 1.531770850368370240e+01 1.686709766022325141e+01 1.863354210169307734e+01 2.193016530043681556e+01 
1.474999999999999645e-01 1.073012188889231844e+01 1.598309402718774663e+01 1.753993010430295385e+01 1.931169803670702478e+01 2.249046282702114041e+01 
1.487499999999999656e-01 1.143714790908203227e+01 1.668401298331222193e+01 1.824676146150794409e+01 2.001996549105053802e+01 2.308422540826204283e+01 
1.499999999999999667e-01 1.146426894420923404e+01 1.674069779029490235e+01 1.830439478494200500e+01 2.007408815116263412e+01 2.303124168956399132e+01 
1.512499999999999678e-01 1.080727807825954478e+01 1.611750259127000007e+01 1.767949171048908497e+01 1.944099891292722049e+01 2.230108181652153831e+01 
1.524999999999999689e-01 1.012774060368507989e+01 1.545802581228610961e+01 1.701871162378421332e+01 1.876900795264765165e+01 2.154457856924128478e+01 
1.537499999999999700e-01 1.012076660897557900e+01 1.544284313791579955e+01 1.700352985042788134e+01 1.874030456181385418e+01 2.144424327648957629e+01 
1.549999999999999711e-01 1.080731393732237144e+01 1.610691647111101332e+01 1.766748820900895112e+01 1.938922110190920378e+01 2.203308708351199741e+01 
1.562499999999999722e-01 1.151554479608405224e+01 1.680619443710165228e+01 1.836428423534016119e+01 2.006815026651481304e+01 2.266204539284771968e+01 
1.574999999999999734e-01 1.154459910862083127e+01 1.686079988396226526e+01 1.841109423806817702e+01 2.009407153021192372e+01 2.264965815638692348e+01 
1.587499999999999745e-01 1.089039046221420826e+01 1.623414890280286116e+01 1.777363254328767184e+01 1.943377392164416051e+01 2.196300318443475774e+01 
1.599999999999999756e-01 1.021352569801273269e+01 1.556915475803366711e+01 1.709760854156469279e+01 1.873492003398174433e+01 2.125095675400665485e+01 
1.612499999999999767e-01 1.020707356491441686e+01 1.554525731135287714e+01 1.706583627604461384e+01 1.868170830846272779e+01 2.119512260308053087e+01 
1.624999999999999778e-01 1.089327120809242011e+01 1.619954612892259860e+01 1.771276251991768191e+01 1.930944411098255387e+01 2.182900666404072609e+01 
1.637499999999999789e-01 1.160141406079800142e+01 1.688906376132480958e+01 1.839375219062015532e+01 1.997218755670567703e+01 2.250408300519794835e+01 
1.649999999999999800e-01 1.163081596869863787e+01 1.693418342559350620e+01 1.842645764568706213e+01 1.998721169238180906e+01 2.253818678376341467e+01 
1.662499999999999811e-01 1.097582376189366116e+01 1.629759205053922244e+01 1.777591129576293838e+01 1.931995701864875414e+01 2.189631179409339978e+01 
1.674999999999999822e-01 1.029593339889198944e+01 1.562124082045959561e+01 1.708689787777848323e+01 1.861682931066788171e+01 2.122540243307596342e+01 
1.687499999999999833e-01 1.028571893535769810e+01 1.558467886423574456e+01 1.704236281410416254e+01 1.856157934651732333e+01 2.120629973751907116e+01 
1.699999999999999845e-01 1.096497194634666172e+01 1.622616061181124891e+01 1.767792767504201024e+01 1.918989845921804616e+01 2.187276617043640314e+01 
1.712499999999999856e-01 1.166632741494091619e+01 1.690406144055636162e+01 1.834991212939471694e+01 1.985635057111567647e+01 2.257668959815607934e+01 
1.724999999999999867e-01 1.169071538225921003e+01 1.693886785284623286e+01 1.837590445430681285e+01 1.987756213149495466e+01 2.263518150069170431e+01 
1.737499999999999600e-01 1.102847880943556724e+01 1.629294473716639047e+01 1.771948389065891760e+01 1.921669744893959120e+01 2.201148616954102977e+01 
1.749999999999999611e-01 1.033901117515919843e+01 1.560591660045561468e+01 1.702507101236605536e+01 1.851965516591802086e+01 2.135072543267914824e+01 
1.762499999999999623e-01 1.032041191104020683e+01 1.555801937350279829e+01 1.697463754482878073e+01 1.846889399781758456e+01 2.133346908279244403e+01 
1.774999999999999634e-01 1.098559589683635807e+01 1.618770059358584490e+01 1.760493448550235840e+01 1.910118956238882504e+01 2.199433286583431268e+01 
1.787499999999999645e-01 1.167367670627790233e+01 1.685565787749736089e+01 1.827216444843716303e+01 1.977079728709653494e+01 2.268648965060515366e+01 
1.799999999999999656e-01 1.168889220885572300e+01 1.688166777696807230e+01 1.829445084702198443e+01 1.979478594786163725e+01 2.272718993169523216e+01 
1.812499999999999667e-01 1.101334995677543738e+01 1.622714696892378683e+01 1.763413686848487671e+01 1.913534396483357369e+01 2.207919706076085475e+01 
1.824999999999999678e-01 1.030992648971761483e+01 1.553074141118949747e+01 1.693459126487449495e+01 1.843745853596439588e+01 2.138737483133823147e+01 
1.837499999999999689e-01 1.028032429266355230e+01 1.547252456547734667e+01 1.687777318793006387e+01 1.838380020330933462e+01 2.133340208068581134e+01 
1.849999999999999700e-01 1.093013341182009057e+01 1.609200258859199195e+01 1.750134339884603563e+01 1.901253500184514778e+01 2.195457837436788395e+01 
1.862499999999999711e-01 1.160459234331034040e+01 1.675086451474374627e+01 1.816264026041778834e+01 1.967931310576281945e+01 2.260673343159363924e+01 
1.874999999999999722e-01 1.161088349607272896e+01 1.676901159007354636e+01 1.818004006469857003e+01 1.970176264767673402e+01 2.260892530739670647e+01 
1.887499999999999734e-01 1.092326730714738758e+01 1.610714314233670308e+01 1.751526334636408677e+01 1.904163584015664412e+01 2.192507443974012915e+01 
1.899999999999999745e-01 1.020787479741544779e+01 1.540320899703177737e+01 1.681111883268152241e+01 1.834351910704450717e+01 2.120097297388335278e+01 
1.912499999999999756e-01 1.016939771258981828e+01 1.533752864831558682e+01 1.674993168166123425e+01 1.829065088972646080e+01 2.112020792602930186e+01 
1.924999999999999767e-01 1.080806461075282954e+01 1.595057541076954166e+01 1.737072376673017615e+01 1.892237348442167644e+01 2.172280430796923056e+01 
1.937499999999999778e-01 1.147380216111088203e+01 1.660525354878797089e+01 1.803202432530426336e+01 1.959561955195873040e+01 2.236678495059552674e+01 
1.949999999999999789e-01 1.147517264373411194e+01 1.662201809370248995e+01 1.805241517374278359e+01 1.962840130039121789e+01 2.237202039997573166e+01 
1.962499999999999800e-01 1.078239912882266971e+01 1.596059513680682507e+01 1.739356465818382702e+01 1.898139804566582711e+01 2.170179463461560232e+01 
1.974999999999999811e-01 1.006272776507033129e+01 1.525853984633282856e+01 1.669737369996460430e+01 1.829836402972953024e+01 2.100065766714585180e+01 
1.987499999999999822e-01 1.002348320787446490e+01 1.519598952213341292e+01 1.664645615526985267e+01 1.826226059844227123e+01 2.095158391206912896e+01 
1.999999999999999556e-01 1.066046740086128430e+01 1.581515754193640433e+01 1.728032828739797822e+01 1.891306570941351239e+01 2.159432124071059178e+01 
2.012499999999999567e-01 1.132684841063692893e+01 1.647919841604537794e+01 1.795832727484117086e+01 1.960789481124578515e+01 2.228631800498751403e+01 
2.024999999999999578e-01 1.133021812324466815e+01 1.650877140534802479e+01 1.799850918138838551e+01 1.966420695629288318e+01 2.234584881751987240e+01 
2.037499999999999589e-01 1.064209174596672547e+01 1.586216259016450003e+01 1.736200907768014901e+01 1.904113475461881677e+01 2.173343449653545179e+01 
2.049999999999999600e-01 9.927825560359419654e+00 1.517639217209703872e+01 1.668920364683355118e+01 1.838100296753827578e+01 2.109129270056445193e+01 
2.062499999999999611e-01 9.892445211498412050e+00 1.513138974733743503e+01 1.666173688552343890e+01 1.836592834118866691e+01 2.110093262454884666e+01 
2.074999999999999623e-01 1.053677232410734987e+01 1.576896601560648925e+01 1.731973560024804470e+01 1.903587760708699150e+01 2.180150279583082806e+01 
2.087499999999999634e-01 1.121205604871808070e+01 1.645294962267561445e+01 1.802227184573139240e+01 1.974803819184495524e+01 2.255030044575714854e+01 
2.099999999999999645e-01 1.122303083403942381e+01 1.650336255675016162e+01 1.808696643201544774e+01 1.981904598075426804e+01 2.266480047038092849e+01 
2.112499999999999656e-01 1.054640266231255730e+01 1.587787159915558099e+01 1.747320630399839914e+01 1.920745188115465751e+01 2.210380729892487750e+01 
2.124999999999999667e-01 9.842927851411184648e+00 1.521211356596160158e+01 1.682030416526915673e+01 1.855413128286976132e+01 2.150811869962858935e+01 
2.137499999999999678e-01 9.813378060104628986e+00 1.518570475069035375e+01 1.680916822861436088e+01 1.854082228661422249e+01 2.155860653637259716e+01 
2.149999999999999689e-01 1.046881544118829410e+01 1.583999401116505901e+01 1.748026224757440872e+01 1.920817665044306466e+01 2.229441678975579322e+01 
2.162499999999999700e-01 1.115585609941931722e+01 1.653957969707997222e+01 1.819299127501092528e+01 1.991414936674069125e+01 2.307306380189529094e+01 
2.174999999999999711e-01 1.117501581299866764e+01 1.660489740524534596e+01 1.826466167920063555e+01 1.997584604469040670e+01 2.321146464964730782e+01 
2.187499999999999722e-01 1.051183347598254336e+01 1.599188602273359372e+01 1.765457661037217818e+01 1.935137487465608785e+01 2.266687447851409587e+01 
2.199999999999999734e-01 9.821483610555802102e+00 1.533589685708927597e+01 1.700112668789403259e+01 1.868159609336807137e+01 2.207880660994017319e+01 
2.212499999999999745e-01 9.801182943594763941e+00 1.531624919957905995e+01 1.698538008377071051e+01 1.864877301744923699e+01 2.212767013453936471e+01 
2.224999999999999756e-01 1.046984559560946337e+01 1.597508249827933824e+01 1.764828620286035843e+01 1.929493035145425139e+01 2.285320716013308484e+01 
2.237499999999999767e-01 1.116886384220994621e+01 1.667750400689200774e+01 1.835120113404140341e+01 1.998018827441732981e+01 2.361410450074052392e+01 
2.249999999999999778e-01 1.119941948745466220e+01 1.674404522217514923e+01 1.841126025879581718e+01 2.002134510002609602e+01 2.372762149290797140e+01 
2.262499999999999789e-01 1.055195166585760091e+01 1.613161815381037201e+01 1.778738415949147367e+01 1.937768628966322737e+01 2.315135913075951990e+01 
2.274999999999999523e-01 9.876532778078523478e+00 1.547401985953352366e+01 1.711830530661941197e+01 1.868977550428981971e+01 2.252486669480693493e+01 
2.287499999999999534e-01 9.866672487408735037e+00 1.545058191861190622e+01 1.708560041006166585e+01 1.864046469271103490e+01 2.252952043400222948e+01 
2.299999999999999545e-01 1.054971999317039533e+01 1.610447423903588415e+01 1.773121666914300931e+01 1.927274043800195713e+01 2.320714776846323346e+01 
2.312499999999999556e-01 1.126312459086432582e+01 1.680183766018368630e+01 1.841805316253342184e+01 1.994809447227369859e+01 2.391836614382171433e+01 
2.324999999999999567e-01 1.130442925671113130e+01 1.686366047322508166e+01 1.846385437878745606e+01 1.998358163899624884e+01 2.398146284161157382e+01 
2.337499999999999578e-01 1.067141110667232340e+01 1.624641518856640943e+01 1.782727459847391316e+01 1.933757191072416859e+01 2.335415291717032815e+01 
2.349999999999999589e-01 1.000862961150923880e+01 1.558312294378573704e+01 1.714651060460756327e+01 1.864955359198032170e+01 2.267563880587470493e+01 
2.362499999999999600e-01 1.000668379984652745e+01 1.555314586050026193e+01 1.710318915097272097e+01 1.860186061702754401e+01 2.262789480757764693e+01 
2.374999999999999611e-01 1.069869094578355728e+01 1.620062912827239643e+01 1.774031644137857811e+01 1.923774211052250038e+01 2.325483740437459801e+01 
